session;joueur;hostname;understanding_faults;final_payoff;id;partie_partie_id;PGG_period;PGG_treatment;PGG_group;PGG_indiv;PGG_public;PGG_publicgroup;PGG_decisiontime;PGG_indivpayoff;PGG_publicpayoff;PGG_periodpayoff;PGG_cumulativepayoff;partie_id;naissance;genre;nationalite;couple;etudiant;etudiant_discipline;etudiant_niveau;experiences;fratrie_nombre;fratrie_rang;sportif;sportif_type;sportif_competition;religion_place;religion_croyance;religion_nom
201802020927;201802020927_j_9;LEEM2-PC1;0;10.46;171;56;9;0;201802020927_g_0;12;8;23;70;12.0;11.5;23.5;234.5;20;2000;1;76;1;1;None;None;1;1;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_9;LEEM2-PC1;0;10.46;191;56;10;0;201802020927_g_0;14;6;26;10;14.0;13.0;27.0;261.5;20;2000;1;76;1;1;None;None;1;1;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;6;47;1;0;201802020927_g_3;16;4;20;21;16.0;10.0;26.0;26.0;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;26;47;2;0;201802020927_g_3;12;8;24;14;12.0;12.0;24.0;50.0;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;46;47;3;0;201802020927_g_3;10;10;26;18;10.0;13.0;23.0;73.0;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;66;47;4;0;201802020927_g_3;15;5;16;22;15.0;8.0;23.0;96.0;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;86;47;5;0;201802020927_g_3;16;4;34;10;16.0;17.0;33.0;129.0;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;106;47;6;0;201802020927_g_3;13;7;25;7;13.0;12.5;25.5;154.5;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;126;47;7;0;201802020927_g_3;14;6;21;26;14.0;10.5;24.5;179.0;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;146;47;8;0;201802020927_g_3;16;4;35;8;16.0;17.5;33.5;212.5;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;166;47;9;0;201802020927_g_3;16;4;18;8;16.0;9.0;25.0;237.5;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_10;LEEM2-PC2;0;10.38;186;47;10;0;201802020927_g_3;12;8;20;8;12.0;10.0;22.0;259.5;22;2000;1;76;1;1;None;None;1;1;1;0;0.0;1.0;3;3;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;5;60;1;0;201802020927_g_2;17;3;23;10;17.0;11.5;28.5;28.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;25;60;2;0;201802020927_g_2;16;4;29;9;16.0;14.5;30.5;59.0;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;45;60;3;0;201802020927_g_2;15;5;27;7;15.0;13.5;28.5;87.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;65;60;4;0;201802020927_g_2;18;2;28;5;18.0;14.0;32.0;119.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;85;60;5;0;201802020927_g_2;18;2;16;6;18.0;8.0;26.0;145.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;105;60;6;0;201802020927_g_2;19;1;22;6;19.0;11.0;30.0;175.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;125;60;7;0;201802020927_g_2;19;1;22;21;19.0;11.0;30.0;205.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;145;60;8;0;201802020927_g_2;19;1;9;4;19.0;4.5;23.5;229.0;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;165;60;9;0;201802020927_g_2;19;1;21;4;19.0;10.5;29.5;258.5;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_11;LEEM2-PC3;0;11.4;185;60;10;0;201802020927_g_2;19;1;15;13;19.0;7.5;26.5;285.0;24;2001;1;76;1;1;None;None;1;5;2;0;1.0;0.0;2;4;7
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;4;50;1;0;201802020927_g_1;19;1;21;47;19.0;10.5;29.5;29.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;24;50;2;0;201802020927_g_1;18;2;24;29;18.0;12.0;30.0;59.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;44;50;3;0;201802020927_g_1;19;1;14;17;19.0;7.0;26.0;85.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;64;50;4;0;201802020927_g_1;19;1;26;20;19.0;13.0;32.0;117.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;84;50;5;0;201802020927_g_1;5;15;43;28;5.0;21.5;26.5;144.0;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;104;50;6;0;201802020927_g_1;19;1;24;20;19.0;12.0;31.0;175.0;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;124;50;7;0;201802020927_g_1;20;0;24;3;20.0;12.0;32.0;207.0;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;144;50;8;0;201802020927_g_1;0;20;35;7;0.0;17.5;17.5;224.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;164;50;9;0;201802020927_g_1;19;1;18;6;19.0;9.0;28.0;252.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_12;LEEM2-PC4;0;11.18;184;50;10;0;201802020927_g_1;20;0;14;4;20.0;7.0;27.0;279.5;26;2000;0;76;1;0;26.0;6.0;1;4;0;0;1.0;0.0;1;1;5
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;3;46;1;0;201802020927_g_2;16;4;23;61;16.0;11.5;27.5;27.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;23;46;2;0;201802020927_g_2;12;8;29;22;12.0;14.5;26.5;54.0;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;43;46;3;0;201802020927_g_2;8;12;27;26;8.0;13.5;21.5;75.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;63;46;4;0;201802020927_g_2;12;8;28;25;12.0;14.0;26.0;101.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;83;46;5;0;201802020927_g_2;10;10;16;13;10.0;8.0;18.0;119.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;103;46;6;0;201802020927_g_2;14;6;22;17;14.0;11.0;25.0;144.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;123;46;7;0;201802020927_g_2;12;8;22;11;12.0;11.0;23.0;167.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;143;46;8;0;201802020927_g_2;16;4;9;8;16.0;4.5;20.5;188.0;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;163;46;9;0;201802020927_g_2;13;7;21;19;13.0;10.5;23.5;211.5;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_13;LEEM2-PC9;0;9.24;183;46;10;0;201802020927_g_2;12;8;15;13;12.0;7.5;19.5;231.0;28;2001;1;76;1;1;None;None;1;1;1;1;None;None;2;3;2
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;10;49;1;0;201802020927_g_2;13;7;23;28;13.0;11.5;24.5;24.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;30;49;2;0;201802020927_g_2;14;6;29;11;14.0;14.5;28.5;53.0;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;50;49;3;0;201802020927_g_2;15;5;27;6;15.0;13.5;28.5;81.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;70;49;4;0;201802020927_g_2;17;3;28;7;17.0;14.0;31.0;112.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;90;49;5;0;201802020927_g_2;18;2;16;6;18.0;8.0;26.0;138.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;110;49;6;0;201802020927_g_2;15;5;22;4;15.0;11.0;26.0;164.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;130;49;7;0;201802020927_g_2;14;6;22;9;14.0;11.0;25.0;189.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;150;49;8;0;201802020927_g_2;17;3;9;7;17.0;4.5;21.5;211.0;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;170;49;9;0;201802020927_g_2;15;5;21;10;15.0;10.5;25.5;236.5;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_14;LEEM2-PC11;0;10.32;190;49;10;0;201802020927_g_2;14;6;15;5;14.0;7.5;21.5;258.0;30;2001;0;76;1;0;28.0;7.0;0;3;4;0;1.0;0.0;4;4;7
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;9;41;1;0;201802020927_g_2;11;9;23;19;11.0;11.5;22.5;22.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;29;41;2;0;201802020927_g_2;9;11;29;13;9.0;14.5;23.5;46.0;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;49;41;3;0;201802020927_g_2;15;5;27;7;15.0;13.5;28.5;74.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;69;41;4;0;201802020927_g_2;5;15;28;7;5.0;14.0;19.0;93.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;89;41;5;0;201802020927_g_2;18;2;16;4;18.0;8.0;26.0;119.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;109;41;6;0;201802020927_g_2;10;10;22;6;10.0;11.0;21.0;140.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;129;41;7;0;201802020927_g_2;13;7;22;5;13.0;11.0;24.0;164.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;149;41;8;0;201802020927_g_2;19;1;9;7;19.0;4.5;23.5;188.0;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;169;41;9;0;201802020927_g_2;12;8;21;9;12.0;10.5;22.5;210.5;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_15;LEEM2-PC12;0;9.52;189;41;10;0;201802020927_g_2;20;0;15;7;20.0;7.5;27.5;238.0;32;2001;0;76;1;1;None;None;1;0;0;0;0.0;0.0;2;2;2
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;8;53;1;0;201802020927_g_4;15;5;33;17;15.0;16.5;31.5;31.5;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;28;53;2;0;201802020927_g_4;14;6;40;13;14.0;20.0;34.0;65.5;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;48;53;3;0;201802020927_g_4;12;8;48;21;12.0;24.0;36.0;101.5;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;68;53;4;0;201802020927_g_4;11;9;53;32;11.0;26.5;37.5;139.0;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;88;53;5;0;201802020927_g_4;10;10;61;6;10.0;30.5;40.5;179.5;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;108;53;6;0;201802020927_g_4;8;12;61;5;8.0;30.5;38.5;218.0;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;128;53;7;0;201802020927_g_4;9;11;61;5;9.0;30.5;39.5;257.5;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;148;53;8;0;201802020927_g_4;10;10;53;5;10.0;26.5;36.5;294.0;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;168;53;9;0;201802020927_g_4;11;9;53;5;11.0;26.5;37.5;331.5;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_16;LEEM2-PC13;0;14.76;188;53;10;0;201802020927_g_4;12;8;51;9;12.0;25.5;37.5;369.0;34;2001;0;76;1;0;28.0;7.0;0;0;0;0;1.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;7;42;1;0;201802020927_g_3;19;1;20;16;19.0;10.0;29.0;29.0;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;27;42;2;0;201802020927_g_3;18;2;24;26;18.0;12.0;30.0;59.0;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;47;42;3;0;201802020927_g_3;19;1;26;16;19.0;13.0;32.0;91.0;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;67;42;4;0;201802020927_g_3;19;1;16;14;19.0;8.0;27.0;118.0;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;87;42;5;0;201802020927_g_3;5;15;34;6;5.0;17.0;22.0;140.0;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;107;42;6;0;201802020927_g_3;19;1;25;21;19.0;12.5;31.5;171.5;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;127;42;7;0;201802020927_g_3;20;0;21;10;20.0;10.5;30.5;202.0;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;147;42;8;0;201802020927_g_3;0;20;35;3;0.0;17.5;17.5;219.5;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;167;42;9;0;201802020927_g_3;19;1;18;18;19.0;9.0;28.0;247.5;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_17;LEEM2-PC5;0;11.1;187;42;10;0;201802020927_g_3;20;0;20;6;20.0;10.0;30.0;277.5;36;2000;0;76;1;0;26.0;7.0;1;2;2;0;0.0;0.0;4;4;7
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;2;57;1;0;201802020927_g_4;11;9;33;30;11.0;16.5;27.5;27.5;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;22;57;2;0;201802020927_g_4;8;12;40;11;8.0;20.0;28.0;55.5;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;42;57;3;0;201802020927_g_4;5;15;48;14;5.0;24.0;29.0;84.5;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;62;57;4;0;201802020927_g_4;3;17;53;21;3.0;26.5;29.5;114.0;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;82;57;5;0;201802020927_g_4;4;16;61;10;4.0;30.5;34.5;148.5;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;102;57;6;0;201802020927_g_4;6;14;61;11;6.0;30.5;36.5;185.0;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;122;57;7;0;201802020927_g_4;3;17;61;10;3.0;30.5;33.5;218.5;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;142;57;8;0;201802020927_g_4;10;10;53;8;10.0;26.5;36.5;255.0;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;162;57;9;0;201802020927_g_4;7;13;53;9;7.0;26.5;33.5;288.5;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_18;LEEM2-PC15;0;13.0;182;57;10;0;201802020927_g_4;11;9;51;9;11.0;25.5;36.5;325.0;38;2001;1;76;1;0;28.0;7.0;1;1;2;1;None;None;4;4;8
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;1;55;1;0;201802020927_g_1;14;6;21;28;14.0;10.5;24.5;24.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;21;55;2;0;201802020927_g_1;17;3;24;15;17.0;12.0;29.0;53.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;41;55;3;0;201802020927_g_1;12;8;14;14;12.0;7.0;19.0;72.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;61;55;4;0;201802020927_g_1;18;2;26;8;18.0;13.0;31.0;103.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;81;55;5;0;201802020927_g_1;7;13;43;23;7.0;21.5;28.5;132.0;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;101;55;6;0;201802020927_g_1;16;4;24;29;16.0;12.0;28.0;160.0;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;121;55;7;0;201802020927_g_1;6;14;24;11;6.0;12.0;18.0;178.0;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;141;55;8;0;201802020927_g_1;17;3;35;7;17.0;17.5;34.5;212.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;161;55;9;0;201802020927_g_1;17;3;18;6;17.0;9.0;26.0;238.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
201802020927;201802020927_j_19;LEEM2-PC14;0;10.46;181;55;10;0;201802020927_g_1;16;4;14;24;16.0;7.0;23.0;261.5;40;2001;1;76;1;1;None;None;1;1;2;0;0.0;1.0;4;4;2
